customer_id,tenure,age,gender,senior_citizen,partner,dependents,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST_000258,28,50,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,2,78.45,2352.7,0
CUST_000259,20,45,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,3,67.21,1346.19,1
CUST_000260,2,25,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,72.64,125.35,1
CUST_000261,22,27,1,0,1,0,1,0,2,1,1,0,1,1,1,0,1,1,109.33,2584.99,1
CUST_000262,72,27,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,2,66.9,4733.1,0
CUST_000263,3,43,1,0,0,0,1,1,2,0,0,1,0,0,1,1,0,1,88.25,236.41,1
CUST_000264,17,32,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,24.95,471.58,0
CUST_000265,50,49,0,0,0,0,1,0,2,1,1,0,0,1,0,2,1,2,102.38,5029.48,0
CUST_000266,32,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,29.57,990.84,0
CUST_000267,28,29,1,0,0,0,1,1,2,0,1,1,1,1,0,2,0,2,108.7,3044.02,0
CUST_000268,29,25,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,23.84,805.01,0
CUST_000269,10,38,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,3,53.74,495.56,0
CUST_000270,8,33,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,3,48.75,326.11,0
CUST_000271,39,53,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,68.78,2874.36,0
CUST_000272,39,18,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,74.19,2978.59,0
CUST_000273,48,42,1,0,1,0,0,0,2,1,0,1,0,0,0,1,1,3,76.97,3803.41,0
CUST_000274,58,50,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,3,56.73,3373.79,0
CUST_000275,17,69,0,1,0,1,1,0,2,1,0,0,0,0,1,0,1,0,88.06,1429.59,0
CUST_000276,16,34,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,28.8,364.84,0
CUST_000277,38,46,0,0,1,1,1,0,2,1,0,1,0,1,0,1,1,0,92.2,3408.78,0
CUST_000278,25,18,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,2,75.4,1827.57,0
CUST_000279,29,18,0,0,0,1,1,0,2,1,1,0,1,1,0,0,0,3,97.66,2952.04,0
CUST_000280,38,54,1,0,1,1,1,0,1,0,0,1,1,0,0,2,0,1,55.52,2107.13,0
CUST_000281,52,41,1,0,1,1,1,0,0,0,0,0,0,0,0,2,1,2,28.73,1587.73,0
CUST_000282,9,59,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,3,72.44,734.27,0
CUST_000283,11,21,0,0,0,0,1,1,2,0,1,1,0,0,1,2,0,2,88.46,1133.31,0
CUST_000284,2,49,1,0,1,1,1,1,2,1,1,0,1,0,1,0,1,0,100.95,282.04,1
CUST_000285,20,70,0,1,1,0,1,0,2,1,0,0,0,0,1,0,1,2,80.37,1628.69,1
CUST_000286,1,48,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,31.9,0.0,0
CUST_000287,15,46,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,2,59.83,1091.65,0
CUST_000288,18,42,0,0,1,0,1,0,2,0,1,0,0,0,0,1,1,0,82.18,1585.77,0
CUST_000289,8,18,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,24.27,236.58,0
CUST_000290,21,62,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,20.0,441.25,0
CUST_000291,1,32,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,84.41,0.0,1
CUST_000292,1,49,1,0,0,1,1,0,1,0,1,0,1,0,1,2,1,3,68.5,110.69,0
CUST_000293,41,18,0,0,1,1,0,0,2,0,1,1,1,1,1,0,1,0,86.61,3497.84,1
CUST_000294,10,24,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,54.94,385.42,0
CUST_000295,3,63,0,0,0,0,1,0,2,1,0,0,1,0,1,2,0,1,93.63,232.48,1
CUST_000296,17,36,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,3,82.06,1419.2,1
CUST_000297,35,63,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,82.94,2940.26,1
CUST_000298,5,40,0,0,1,0,1,0,1,0,0,0,1,0,0,2,1,0,64.9,206.65,0
CUST_000299,23,18,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,3,73.91,1563.63,0
CUST_000300,2,55,0,0,1,0,1,1,2,0,1,1,1,0,0,0,0,1,89.09,147.9,1
CUST_000301,1,33,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,2,77.36,134.43,0
CUST_000302,18,52,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,2,86.09,1470.29,0
CUST_000303,18,42,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,79.53,1387.18,0
CUST_000304,24,18,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,31.57,776.5,0
CUST_000305,31,44,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,79.99,2397.53,0
CUST_000306,72,74,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,30.85,2020.65,0
CUST_000307,17,49,0,0,1,0,0,0,2,0,1,1,0,0,1,0,1,1,85.41,1483.04,1
CUST_000308,9,41,0,0,0,1,0,0,2,0,0,0,1,0,1,1,1,2,72.64,479.06,0
CUST_000309,38,58,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,31.06,1213.35,0
CUST_000310,7,45,1,0,1,1,1,1,2,0,0,0,0,1,0,0,1,3,92.54,625.68,0
CUST_000311,13,45,1,0,0,1,1,0,2,0,0,0,0,1,0,2,0,3,76.82,975.78,0
CUST_000312,1,25,1,0,0,0,1,1,2,1,0,0,0,0,1,0,1,1,83.44,0.0,0
CUST_000313,1,45,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,63.36,30.17,0
CUST_000314,72,57,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,58.22,4104.08,1
CUST_000315,43,29,1,0,1,0,1,1,2,0,0,1,0,0,1,0,1,3,93.42,4301.91,1
CUST_000316,28,63,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,3,46.36,1217.76,0
CUST_000317,12,40,0,0,0,1,1,1,2,1,1,0,0,0,1,0,0,0,98.4,1284.69,1
CUST_000318,4,28,0,0,1,0,1,0,2,0,0,0,1,0,1,2,0,1,95.02,323.57,0
CUST_000319,4,56,1,0,1,1,1,1,2,0,1,0,1,1,1,1,1,2,103.28,437.45,0
CUST_000320,6,37,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,2,90.1,541.37,0
CUST_000321,19,53,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,3,87.67,1649.22,1
CUST_000322,30,37,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,24.22,707.03,1
CUST_000323,25,41,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,3,76.3,1932.21,1
CUST_000324,7,49,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,26.91,326.0,0
CUST_000325,72,46,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,1,34.45,2367.55,0
CUST_000326,32,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,33.55,896.81,0
CUST_000327,19,25,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,3,75.95,1359.97,0
CUST_000328,22,55,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,31.76,711.47,0
CUST_000329,13,40,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,61.97,775.97,0
CUST_000330,6,34,1,0,0,0,1,0,2,1,0,1,0,0,1,1,1,3,92.63,709.98,1
CUST_000331,10,21,0,0,0,0,1,0,2,0,1,1,0,0,1,2,0,1,95.11,1093.1,0
CUST_000332,34,25,0,0,1,0,1,1,2,1,1,1,1,1,0,0,1,3,107.56,3611.5,0
CUST_000333,1,18,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,2,72.72,227.21,0
CUST_000334,2,40,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,60.57,163.2,0
CUST_000335,1,33,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,71.14,0.0,0
CUST_000336,1,27,1,0,0,0,1,0,1,1,0,1,1,0,1,2,1,0,82.42,70.44,0
CUST_000337,46,40,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,54.24,2475.59,1
CUST_000338,29,47,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,28.24,745.34,0
CUST_000339,15,73,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,3,56.04,777.16,0
CUST_000340,2,19,1,0,0,0,1,0,2,1,0,0,1,1,0,1,1,0,100.75,246.64,0
CUST_000341,16,59,1,0,1,0,1,0,2,1,1,0,0,1,0,1,1,0,99.38,1550.03,0
CUST_000342,15,56,1,0,1,1,1,1,1,0,0,0,1,1,0,2,0,3,64.27,935.76,0
CUST_000343,4,30,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,61.06,223.53,1
CUST_000344,13,45,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,71.02,906.4,0
CUST_000345,12,35,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,3,25.72,400.74,0
CUST_000346,22,44,1,0,1,0,1,1,2,1,0,1,1,0,0,0,1,2,92.53,1953.1,0
CUST_000347,24,64,1,0,1,0,1,0,2,0,1,0,1,1,1,0,1,3,97.2,2355.75,1
CUST_000348,1,51,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,26.31,0.0,0
CUST_000349,11,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,25.58,229.16,0
CUST_000350,23,35,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,2,67.93,1431.56,0
CUST_000351,16,19,0,0,1,0,1,0,1,1,0,0,0,1,1,2,0,1,64.55,1194.65,0
CUST_000352,46,38,1,0,1,0,1,0,2,1,0,1,0,1,0,0,0,1,92.14,4251.98,1
CUST_000353,25,60,0,0,1,0,1,1,2,0,0,1,0,0,1,1,1,0,85.26,2088.93,1
CUST_000354,4,19,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,51.59,32.68,0
CUST_000355,1,26,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,28.3,0.0,0
CUST_000356,24,43,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,79.85,2001.49,1
CUST_000357,1,27,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,73.26,108.73,1
CUST_000358,21,30,0,0,0,0,1,1,2,0,1,0,1,1,0,0,1,2,97.44,1902.11,1
CUST_000359,67,35,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,3,50.1,3213.25,0
CUST_000360,20,21,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,37.53,935.47,1
CUST_000361,11,27,0,0,0,0,1,1,2,0,1,1,0,1,0,0,1,0,89.27,1117.45,1
CUST_000362,24,52,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,73.07,1783.27,0
CUST_000363,14,22,1,0,0,0,1,0,1,0,0,1,1,0,1,2,1,0,82.09,1160.85,1
CUST_000364,18,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,29.34,511.39,1
CUST_000365,68,32,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,68.56,4536.23,0
CUST_000366,11,52,1,0,1,1,1,1,2,0,1,1,0,0,1,0,1,3,95.84,1140.25,1
CUST_000367,72,39,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,71.13,5101.63,1
CUST_000368,56,35,1,0,0,0,1,1,2,0,1,1,1,0,0,2,1,2,102.38,5806.37,0
CUST_000369,5,42,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,2,27.78,98.49,0
CUST_000370,1,18,1,0,0,1,0,0,1,0,1,0,0,1,0,2,1,3,56.52,92.82,0
CUST_000371,2,49,1,0,1,0,1,0,2,1,1,0,1,1,0,0,0,1,104.61,161.2,1
CUST_000372,1,47,1,0,0,0,0,0,2,1,0,0,0,1,0,2,0,2,77.86,84.81,1
CUST_000373,2,35,0,0,1,0,1,0,1,1,1,1,1,1,1,2,1,3,79.34,238.43,0
CUST_000374,27,57,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,35.42,902.86,0
CUST_000375,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,22.55,224.51,0
CUST_000376,9,58,1,0,0,1,0,0,2,1,1,0,0,1,1,2,1,2,91.59,766.55,1
CUST_000377,44,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.53,1137.16,0
CUST_000378,1,36,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,3,24.27,162.48,0
CUST_000379,40,41,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,3,58.84,2498.69,0
CUST_000380,7,40,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,83.19,629.07,0
CUST_000381,3,60,0,0,0,1,1,0,2,1,0,1,0,1,0,0,1,3,97.84,320.4,1
CUST_000382,28,25,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,2,73.14,2054.82,1
CUST_000383,23,30,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,45.53,1182.81,0
CUST_000384,50,57,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,20.79,1135.45,0
CUST_000385,31,33,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,70.91,2307.17,0
CUST_000386,39,55,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,3,34.57,1511.57,0
CUST_000387,7,67,0,1,1,0,1,0,1,0,0,1,1,1,1,2,1,0,72.29,551.83,0
CUST_000388,4,35,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,3,59.15,195.9,1
CUST_000389,33,52,1,0,1,1,1,0,2,1,1,1,1,0,0,0,1,1,101.46,3383.21,1
CUST_000390,39,24,0,0,0,0,1,1,2,1,0,1,1,0,1,0,1,2,95.12,3715.12,1
CUST_000391,72,53,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,63.59,4559.41,0
CUST_000392,12,44,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,29.94,318.82,0
CUST_000393,11,49,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,3,63.15,749.38,1
CUST_000394,35,32,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,66.14,2378.62,0
CUST_000395,10,18,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,72.84,658.81,1
CUST_000396,64,49,1,0,0,0,1,0,2,1,1,0,1,1,0,1,0,2,97.33,6260.49,1
CUST_000397,46,18,0,0,0,0,1,0,2,0,0,1,0,1,1,2,0,1,98.44,4690.78,0
CUST_000398,13,37,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,69.73,831.83,0
CUST_000399,33,56,0,0,0,0,1,0,2,0,0,0,1,1,0,1,0,1,90.6,3126.59,1
CUST_000400,33,44,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,3,68.35,2168.24,0
CUST_000401,2,71,0,1,1,0,1,0,2,1,1,0,1,0,0,1,1,3,97.44,231.01,0
CUST_000402,55,57,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,71.47,3752.6,0
CUST_000403,16,32,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,2,68.41,1158.54,0
CUST_000404,42,42,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,25.21,1036.56,0
CUST_000405,9,41,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,63.21,394.45,0
CUST_000406,54,18,1,0,0,1,1,0,2,0,1,0,0,1,0,2,1,3,91.25,4880.35,0
CUST_000407,11,27,0,0,1,1,1,1,2,1,1,0,1,0,1,0,1,0,95.17,1223.47,0
CUST_000408,1,33,0,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,92.17,149.16,1
CUST_000409,56,18,1,0,1,1,1,0,2,1,1,0,0,1,1,0,0,0,90.42,5074.7,1
CUST_000410,2,42,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,3,34.06,121.16,0
CUST_000411,9,38,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,2,59.25,634.22,0
CUST_000412,71,18,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1,0,58.47,4303.77,0
CUST_000413,72,48,0,0,1,0,1,1,2,0,0,0,1,1,1,1,1,1,99.98,7169.79,0
CUST_000414,20,52,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,67.05,1400.25,0
CUST_000415,23,45,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,31.34,768.41,0
CUST_000416,14,37,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,3,56.33,799.34,0
CUST_000417,8,50,1,0,1,0,1,0,2,0,0,0,0,1,0,0,1,3,76.19,590.9,0
CUST_000418,9,52,0,0,1,0,1,1,2,1,0,0,0,0,1,0,1,3,83.68,913.49,0
CUST_000419,26,46,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,73.6,1939.94,0
CUST_000420,33,29,0,0,1,0,0,0,2,1,1,1,1,0,0,0,0,2,82.96,2615.84,0
CUST_000421,37,46,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28.83,776.17,0
CUST_000422,37,59,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,67.89,2607.31,1
CUST_000423,2,33,1,0,0,0,1,0,2,0,1,0,0,0,1,1,0,3,91.8,140.58,0
CUST_000424,16,73,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,78.58,1242.0,1
CUST_000425,1,34,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,30.47,71.26,0
CUST_000426,19,42,0,0,0,0,1,0,2,0,1,0,1,1,0,0,1,1,99.01,2127.25,0
CUST_000427,13,31,0,0,1,0,1,1,2,0,0,1,1,1,1,2,1,2,94.5,1363.83,0
CUST_000428,52,45,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,80.1,4142.74,0
CUST_000429,10,18,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,30.66,379.64,0
CUST_000430,2,33,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,2,63.8,67.37,0
CUST_000431,3,25,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,2,57.41,249.63,0
CUST_000432,34,44,0,0,0,0,1,1,2,0,1,1,0,0,1,0,0,2,84.75,2799.1,1
CUST_000433,23,56,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,68.33,1589.81,0
CUST_000434,2,51,0,0,1,0,1,0,1,0,1,0,1,0,0,2,0,0,64.28,150.16,1
CUST_000435,2,18,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,36.01,0.0,0
CUST_000436,28,72,1,1,1,1,1,0,2,1,1,1,0,0,0,0,0,0,97.11,2660.21,1
CUST_000437,1,46,1,0,0,0,1,0,1,0,0,1,1,0,0,2,1,1,79.76,0.0,0
CUST_000438,41,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,36.35,1452.61,0
CUST_000439,29,44,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,73.76,2250.52,1
CUST_000440,2,44,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,57.08,314.04,0
CUST_000441,2,31,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,25.64,200.45,0
CUST_000442,72,44,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,25.31,1783.89,0
CUST_000443,11,32,0,0,1,0,1,1,2,0,0,1,0,1,0,2,0,1,87.39,960.66,0
CUST_000444,11,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,212.88,1
CUST_000445,40,31,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,3,31.59,1242.6,0
CUST_000446,70,20,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,71.87,5128.38,0
CUST_000447,72,44,0,0,1,0,1,1,2,1,0,0,0,1,1,1,0,0,90.65,6471.37,0
CUST_000448,33,50,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,23.06,906.14,0
CUST_000449,11,49,0,0,1,0,1,1,2,1,1,1,1,1,0,0,0,1,109.15,1214.58,0
CUST_000450,2,54,0,0,1,1,1,0,2,0,0,0,1,1,0,0,1,1,96.66,76.73,1
CUST_000451,36,46,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,2,52.55,1881.99,0
CUST_000452,19,34,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,65.21,1286.81,0
CUST_000453,13,54,1,0,1,0,1,1,2,0,1,0,0,0,0,2,0,3,88.85,1252.76,0
CUST_000454,56,21,0,0,0,0,1,1,2,1,0,1,1,0,0,1,1,1,86.46,4917.08,0
CUST_000455,2,28,0,0,1,1,1,0,2,1,0,1,0,0,1,0,0,2,91.82,152.01,1
CUST_000456,16,27,1,0,1,0,1,0,2,0,0,1,0,1,1,2,0,0,92.62,1430.01,1
CUST_000457,1,58,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,2,84.94,257.99,0
CUST_000458,15,56,1,0,0,0,1,0,2,0,1,0,0,0,0,1,1,3,87.54,1315.8,0
CUST_000459,1,49,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,27.48,0.0,1
CUST_000460,3,58,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,2,66.51,141.0,0
CUST_000461,3,28,1,0,0,1,1,1,2,0,0,1,1,1,0,0,1,3,87.15,65.24,1
CUST_000462,25,47,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,25.33,470.39,0
CUST_000463,32,40,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,3,31.98,970.32,0
CUST_000464,21,54,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,33.1,615.47,0
CUST_000465,72,40,1,0,0,0,1,1,1,0,1,0,0,1,0,2,1,0,58.57,4148.54,0
CUST_000466,11,36,1,0,1,0,1,0,2,1,1,1,0,0,0,0,1,1,98.68,1162.49,0
CUST_000467,8,50,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,68.81,637.89,0
CUST_000468,48,55,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,81.36,3789.02,0
CUST_000469,6,31,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,32.57,384.55,0
CUST_000470,72,41,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,24.0,1738.03,0
CUST_000471,1,26,1,0,1,0,0,0,1,0,0,1,1,1,0,2,1,0,60.9,61.67,0
CUST_000472,72,18,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,68.67,4865.24,0
CUST_000473,1,45,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,70.36,40.33,1
CUST_000474,53,51,1,0,0,0,1,1,2,1,0,0,0,0,0,0,1,3,89.46,4944.21,0
CUST_000475,18,45,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,3,65.45,1070.05,0
CUST_000476,72,18,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,3,71.4,5167.86,0
CUST_000477,1,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,32.99,0.0,1
CUST_000478,19,18,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2,29.95,388.17,0
CUST_000479,72,62,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,25.91,1712.04,0
CUST_000480,17,25,0,0,1,0,1,0,2,1,0,0,1,1,1,1,0,0,97.59,1720.02,0
CUST_000481,23,60,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,63.9,1297.37,0
CUST_000482,28,56,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,34.63,846.07,0
CUST_000483,14,28,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,66.99,1020.04,0
CUST_000484,23,25,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,62.88,1516.46,1
CUST_000485,21,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,26.38,559.75,0
CUST_000486,55,29,0,0,1,0,1,1,2,0,0,0,1,0,0,1,1,0,86.18,4622.18,0
CUST_000487,1,43,0,0,1,0,0,0,2,1,0,0,1,1,1,0,0,0,82.94,0.0,1
CUST_000488,7,34,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3,54.66,250.2,0
CUST_000489,72,18,1,0,1,0,1,0,2,1,1,1,0,1,1,0,1,2,104.9,7539.58,0
CUST_000490,53,18,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,42.21,2301.01,0
CUST_000491,14,45,0,0,1,0,1,0,2,0,0,0,1,1,0,2,1,0,92.26,1249.26,1
CUST_000492,23,33,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,80.93,1949.79,1
CUST_000493,7,33,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,64.15,610.03,0
CUST_000494,5,52,0,0,0,0,0,0,1,1,0,1,1,1,0,2,1,0,60.33,340.78,0
CUST_000495,14,59,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,66.78,809.61,0
CUST_000496,10,37,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,47.69,485.5,0
CUST_000497,21,36,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,30.35,772.77,0
CUST_000498,1,49,0,0,1,1,1,0,2,1,1,0,0,1,0,2,1,2,97.96,34.87,0
CUST_000499,72,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,27.9,1943.0,1
CUST_000500,72,45,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,3,62.46,4611.22,0
CUST_000501,28,50,0,0,0,0,1,0,2,0,1,0,0,1,0,0,1,2,81.38,2134.93,1
CUST_000502,18,52,1,0,0,0,0,0,2,1,0,1,1,1,0,1,1,1,83.92,1530.42,0
CUST_000503,8,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,32.93,201.71,0
CUST_000504,40,30,0,0,0,0,0,0,2,1,1,0,1,1,1,1,0,0,92.81,3669.01,1
CUST_000505,27,28,0,0,1,0,1,1,2,0,1,0,0,1,1,0,0,3,98.34,2825.58,0
CUST_000506,4,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,22.08,40.22,0
CUST_000507,58,49,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,69.06,4017.44,0
CUST_000508,41,64,0,0,1,0,1,1,2,0,0,1,0,0,0,1,1,1,84.8,3580.02,0
CUST_000509,71,34,0,0,1,0,1,0,2,1,0,1,0,1,1,2,1,0,92.65,6449.7,0
CUST_000510,31,34,1,0,0,0,1,0,1,1,1,1,0,1,1,2,0,3,85.65,2738.62,0
CUST_000511,22,59,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3,22.97,460.45,0
CUST_000512,13,46,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,90.39,1047.01,0
CUST_000513,64,61,1,0,1,1,1,0,2,1,0,1,1,0,0,1,0,1,94.84,6020.42,0
CUST_000514,48,46,0,0,0,1,1,1,2,1,1,1,0,0,1,1,1,0,95.53,4591.74,1
CUST_000515,1,24,1,0,1,0,1,0,2,1,0,0,0,0,1,0,1,0,99.24,123.26,1
CUST_000516,1,22,1,0,1,0,1,1,2,0,0,0,0,0,0,2,1,0,82.03,7.12,1
